id,agency,date,title,category,hazard,remedy,url
H-0025-2026,FDA,2025-09-12,"M.O.M Enterprises, LLC. Recalls Organic BABY bedtime drops; sleep + immunity blend; Promotes restful sleep with natural herbs & supports immunity with elderberry & vitamin C; LIQUID DIETARY SU…",Other Children's Products,Potential yeast contamination.,FDA Class II enforcement recall; status: ongoing.,https://www.accessdata.fda.gov/scripts/ires/index.cfm?Event=97608
25-461,CPSC,2025-09-11,Shierdu Children’s Toys Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violates the Small Parts Ban; Sold on Amazon by Yiwu Shiyi Trading,Toys & Games,"The recalled toy is intended for children under three years of age and contains small parts, which violates the small parts ban, posing a deadly choking hazard.",Consumers should immediately stop using the recalled toys and contact Yiwu Shiyi Trading for a full refund. Consumers will be asked to throw the product away and send a photo of the disposed product to yizhao2025@outlook.com.,https://www.cpsc.gov/Recalls/2025/Shierdu-Childrens-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard-Violates-the-Small-Parts-Ban-Sold-on-Amazon-by-Yiwu-Shiyi-Trading
H-0251-2026,FDA,2025-09-05,CHETAK NEW YORK LLC Recalls Deep-brand Premium Select Baby Bhindi KEEP FROZEN Net Wt. 12 oz (340 g),Other Children's Products,Product tested positive Salmonella.,FDA Class I enforcement recall; status: terminated.,https://www.accessdata.fda.gov/scripts/ires/index.cfm?Event=97631
25-456,CPSC,2025-09-04,URMYWO Baby Loungers Recalled Due to Risk of Serious Injury or Death from Suffocation and Fall Hazard; Violates Mandatory Standard for Infant Sleep Products; Sold on Amazon by Pomona,Cribs & Sleep,"The baby loungers violate the mandatory standard for Sleep Products because the sides are shorter than the minimum side height limit to secure the infant; the sleeping pad’s thickness exceeds the maximum limit, posing a suffocation hazard; and an infant could fall out of an enclosed opening at the f…","Consumers should stop using the baby loungers immediately and contact Pomona for a full refund. Consumers should remove the sleeping pad, cut up the sides of the baby loungers and the sleeping pad and email a photo of the destroyed lounger to urmyworecall@yundnetwork.com to obtain a full refund.",https://www.cpsc.gov/Recalls/2025/URMYWO-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-and-Fall-Hazard-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Pomona
25-450,CPSC,2025-08-28,Party Favors Lite-Up Torches and Laser Pointers Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Multiple Standards; Imported by MTC Trading,Other Children's Products,The recalled lite-up torches contain button cell batteries in violation of the mandatory standard for toys and the recalled mini laser pointers contain button cell batteries in violation of the mandatory standard for consumer products because the button cell batteries can be accessed easily by child…,"Consumers should immediately stop using the Lite-Up Torches and Mini Laser Pointers, take them away from children and place them where children cannot access them. Consumers may contact MTC Trading to request a full refund.",https://www.cpsc.gov/Recalls/2025/Party-Favors-Lite-Up-Torches-and-Laser-Pointers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Multiple-Standards-Imported-by-MTC-Trading
25-433,CPSC,2025-08-14,Children’s Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violates the Small Ball Ban; Sold on Shein by STWUQIKONG,Toys & Games,"The recalled toy contains small balls and is intended for children under three years of age, which violates the small ball ban, posing a deadly choking hazard.",Consumers should immediately take the toy away from children and contact STWUQIKONG for a full refund. Consumers will be asked to throw the product away and send a photo of the disposed product to STWUQIKONG_RECALL@hotmail.com.,https://www.cpsc.gov/Recalls/2025/Childrens-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violates-the-Small-Ball-Ban-Sold-on-Shein-by-STWUQIKONG
25-421,CPSC,2025-08-07,Petmate Recalls Pet Zone Pet Toys Due to Risk of Serious Injury or Death from Ingestion Hazard; Violation of Mandatory Standard for Consumer Products with Button Cell Batteries; Sold Exclusively at Menards,Toys & Games,"The recalled pet toys violate the mandatory standard for consumer products containing button cell or coin batteries as required by Law because the LED-illuminated plastic sphere can break upon impact, making the button cell batteries easily accessible to children, posing an ingestion hazard.","Consumers should immediately stop using the recalled pet toys and contact Petmate for a full refund. Note: Button cell and coin batteries are hazardous. If disposing of or recycling button cell or coin batteries, do so in a manner that follows local hazardous waste procedures.",https://www.cpsc.gov/Recalls/2025/Petmate-Recalls-Pet-Zone-Pet-Toys-Due-to-Risk-of-Serious-Injury-or-Death-from-Ingestion-Hazard-Violation-of-Mandatory-Standard-for-Consumer-Products-with-Button-Cell-Batteries-Sold-Exclusively-at-Menards
25-422,CPSC,2025-08-07,TEMI Go Basketball Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violates Small Ball Ban; Sold on Amazon by Temitoys,Toys & Games,"The recalled toy contains small balls and is intended for children under three years of age, which violates the small ball ban, posing a deadly choking hazard.",Consumers should immediately take the toy away from children and contact TEMI Toys for a full refund. Consumers will be asked to throw the product away and send a photo of the disposed product to Temitoys@outlook.com.,https://www.cpsc.gov/Recalls/2025/TEMI-Go-Basketball-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violates-Small-Ball-Ban-Sold-on-Amazon-by-Temitoys
H-0576-2025,FDA,2025-08-05,"M.O.M Enterprises, LLC. Recalls Organic BABY bedtime drops; sleep + immunity blend; Promotes restful sleep with natural herbs & supports immunity with elderberry & vitamin C; LIQUID DIETARY SU…",Other Children's Products,Potential for spoilage due to yeast contamination.,FDA Class II enforcement recall; status: ongoing.,https://www.accessdata.fda.gov/scripts/ires/index.cfm?Event=97401
25-413,CPSC,2025-07-31,Tegu Recalls Magnetic Floating Stackers Toys Due to Magnet Ingestion Hazard; Risk of Serious Injury or Death; Violates Mandatory Standard for Toy Magnets,Toys & Games,"The recalled magnetic floating stackers toys violate the mandatory standard for toy magnets because they contain magnets that can loosen and detach from the toy, posing an ingestion hazard to children.",Consumers should take the product away from children immediately and contact Tegu for instructions on receiving a free replacement stacker toy.,https://www.cpsc.gov/Recalls/2025/Tegu-Recalls-Magnetic-Floating-Stackers-Toys-Due-to-Magnet-Ingestion-Hazard-Risk-of-Serious-Injury-or-Death-Violates-Mandatory-Standard-for-Toy-Magnets
25-415,CPSC,2025-07-31,Backyard Kids Recalls KidKraft Farm to Table Play Kitchens Due to Strangulation Hazard; One Death Reported,Toys & Games,"If young children are climbing on the counter or crawling through the opening at the back of the play kitchen, their clothing can get caught on the plastic or metal hooks meant to hold toy kitchen accessories such as play pots and pans, posing a strangulation hazard.","Consumers should immediately stop using the play kitchens, remove the original hooks, and contact Backyard Kids for free replacement hooks.",https://www.cpsc.gov/Recalls/2025/Backyard-Kids-Recalls-KidKraft-Farm-to-Table-Play-Kitchens-Due-to-Strangulation-Hazard-One-Death-Reported
25-419,CPSC,2025-07-31,Baby Loren Recalls Morning Children’s Loungewear Due to Serious Risk of Injury or Death from Burns; Violation of Federal Flammability Standards for Children’s Sleepwear,Other Children's Products,"The recalled children’s loungewear violates the flammability standards for children’s sleepwear, posing a risk of burn injuries and death to children.",Consumers should stop using the recalled dresses immediately and contact Baby Loren for information on how to return the recalled dresses free of cost for a full refund. Baby Loren is contacting all known purchasers directly.,https://www.cpsc.gov/Recalls/2025/Baby-Loren-Recalls-Morning-Childrens-Loungewear-Due-to-Serious-Risk-of-Injury-or-Death-from-Burns-Violation-of-Federal-Flammability-Standards-for-Childrens-Sleepwear
25-398,CPSC,2025-07-24,LED Gloves Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates the Mandatory Toy Standard and Child Resistant Coin Battery Packaging Standard; Sold on Amazon by Minongad,Toys & Games,The recalled LED gloves violate the mandatory standard for toys containing coin batteries because the compartment that holds the batteries can be easily accessed and opened by children.,"Consumers should immediately stop using the recalled LED gloves, take them away from children and dispose of them. Contact Minongad for a full refund. Note: Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.",https://www.cpsc.gov/Recalls/2025/LED-Gloves-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-the-Mandatory-Toy-Standard-and-Child-Resistant-Coin-Battery-Packaging-Standard-Sold-on-Amazon-by-Minongad
25-404,CPSC,2025-07-24,Innovative Designs Recalls Minecraft Light-Up Slap Ruler Bracelets Due to Risk of Serious Injury or Death from Button Cell Battery Ingestion Hazard; Violates Mandatory Standard for Toys,Toys & Games,"The battery compartment of the recalled light-up ruler bracelets can be opened easily by children, allowing access to the button cell batteries, violating the battery-operated toys requirements under the mandatory standard for toys.",Consumers should immediately stop using the recalled Minecraft Light-Up Ruler Bracelets and take them away from children. Contact Innovative Designs for information on disposal and for a full refund.,https://www.cpsc.gov/Recalls/2025/Innovative-Designs-Recalls-Minecraft-Light-Up-Slap-Ruler-Bracelets-Due-to-Risk-of-Serious-Injury-or-Death-from-Button-Cell-Battery-Ingestion-Hazard-Violates-Mandatory-Standard-for-Toys
25-379,CPSC,2025-07-10,Creekliybear Play Yard Mattresses Recalled Due to Risk of Serious Injury or Death from Entrapment Hazard; Violates Mandatory Standard for Crib Mattresses; Sold on Amazon by Kbabyea,Cribs & Sleep,"The aftermarket play yard mattresses violate the mandatory standard for mattresses, as the mattresses exceed thickness requirements and may not adequately fit certain play yards, posing a deadly entrapment hazard.",Consumers should immediately stop using the mattresses and contact Kbabyea for a full refund. Consumers should cut the mattresses in half and send a photo of the cut-mattress in the waste bin to Kbabyearecall@outlook.com to receive a full refund.,https://www.cpsc.gov/Recalls/2025/Creekliybear-Play-Yard-Mattresses-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-Hazard-Violates-Mandatory-Standard-for-Crib-Mattresses-Sold-on-Amazon-by-Kbabyea
25-382,CPSC,2025-07-10,SPPTTY Kids Bicycles Recalled Due to Risk of Death or Injury from Lead Poisoning; Violates Federal Lead Content Ban; Sold at Walmart by Shenzhen Yihuachuang Technology,"Bikes, Scooters & Ride-ons","Multiple components of the children’s bicycles contain levels of lead that exceed the federal lead content ban, posing a lead poisoning hazard to children. In addition, the black paint on the bicycle pumps contains lead that exceeds the federal lead paint ban.","Consumers should stop using the recalled children’s bicycles immediately and contact Shenzhen Yihuachuang Technology for a full refund. To receive a refund, consumers should dismantle the bicycles, take a photo, and send the photo by email to lishkjie@163.com.",https://www.cpsc.gov/Recalls/2025/SPPTTY-Kids-Bicycles-Recalled-Due-to-Risk-of-Death-or-Injury-from-Lead-Poisoning-Violates-Federal-Lead-Content-Ban-Sold-at-Walmart-by-Shenzhen-Yihuachuang-Technology
25-383,CPSC,2025-07-10,Braided Crib Bumpers Recalled Due to Risk of Serious Injury or Death from Suffocation; Violates Federal Crib Bumper Ban; Sold on Amazon by Haoyunm,Cribs & Sleep,"The recalled crib bumpers violate the federal ban on crib bumpers because the padded crib bumpers can obstruct breathing, posing a risk of serious injury or death to infants from suffocation. Padded crib bumpers are banned by the Federal Safe Sleep for Babies Act.","Consumers should stop using the crib bumpers, remove them from the crib immediately and contact Haoyunm for a refund. Consumers should cut the bumper in half, take a photo of it, and email the photo to hyzhongtshung@outlook.com.",https://www.cpsc.gov/Recalls/2025/Braided-Crib-Bumpers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Violates-Federal-Crib-Bumper-Ban-Sold-on-Amazon-by-Haoyunm
25-384,CPSC,2025-07-10,AUGNORYE Padded Crib Bumpers Recalled Due to Risk of Serious Injury or Death from Suffocation; Violates Federal Crib Bumper Ban; Sold on Amazon by YIXIA,Cribs & Sleep,"The recalled padded cushioned crib bumpers violate the federal crib bumper ban because they can obstruct an infant’s breathing, posing a suffocation hazard. This creates an unsafe sleeping environment for infants. Padded crib bumpers are banned by the Sleep for Babies Act.","Consumers should immediately stop using the recalled padded cushioned crib bumpers and contact YIXIA for a full refund. Consumers should remove the crib bumpers, cut the straps and padding and email a photo of the destroyed bumpers to Yixiakejirecall@163.com to obtain a full refund.",https://www.cpsc.gov/Recalls/2025/AUGNORYE-Padded-Crib-Bumpers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Violates-Federal-Crib-Bumper-Ban-Sold-on-Amazon-by-YIXIA
25-372,CPSC,2025-07-03,SNLN Party Supply Toys Recalled Due to Ingestion Hazard; Risk of Serious Injury or Death; Federal Toy Standard Violation; Sold Exclusively on Amazon by Yiwu Dixikeji Douxiangongsi,Toys & Games,"The recalled party supply toys violate the mandatory standard for toys containing button cell batteries because the compartment that holds the batteries can be easily accessed and opened by children, posing a deadly ingestion hazard to children.When button cell or coin batteries are swallowed, the i…","Consumers should immediately stop using the recalled party supply toys and take them away from children. Contact Yiwu Dixikeji Douxiangongsi for a full refund. To receive a refund, consumers should send a photo of the recalled toys being disposed of in the trash by email at dixikeji@gmail.com.",https://www.cpsc.gov/Recalls/2025/SNLN-Party-Supply-Toys-Recalled-Due-to-Ingestion-Hazard-Risk-of-Serious-Injury-or-Death-Federal-Toy-Standard-Violation-Sold-Exclusively-on-Amazon-by-Yiwu-Dixikeji-Douxiangongsi
25-361,CPSC,2025-06-26,Boyro Baby Walkers Recalled Due to Risk of Serious Injury or Death to Children from Fall Hazard; Violations of the Federal Standard for Infant Walkers and Lead Content Ban; Sold Exclusively on Amazon.com,Strollers & Carriers,"The recalled baby walkers violate the federal safety standard for infant walkers because they can fit through a standard doorway and fail to stop at the edge of a step as required, posing a risk of serious injury or death due to a fall hazard.",Consumers should stop using and disassemble the recalled baby walkers immediately and contact Boyro Baby for instructions on receiving a full refund. Consumers will be asked to destroy the disassembled baby walker and email three photos of the destroyed product to boyrobaby@outlook.com.,https://www.cpsc.gov/Recalls/2025/Boyro-Baby-Walkers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-to-Children-from-Fall-Hazard-Violations-of-the-Federal-Standard-for-Infant-Walkers-and-Lead-Content-Ban-Sold-Exclusively-on-Amazon-com
25-706,CPSC,2025-06-26,"Peg Perego Recalls Tatamia 3-in-1 Recliners, Swings and High Chairs Due to Risk of Suffocation; Violations of Multiple Federal Standards (Recall Alert)",Feeding & High Chairs,"The 3-in-1 products pose a suffocation risk because they were marketed for infant sleep, and they have an incline angle greater than 10 degrees, in violation of the Sleep Products Rule and Sleep for Babies Act.",Consumers should immediately stop using the recalled products and contact Peg Perego for a full refund. Consumers should contact Peg Perego for a prepaid shipping label and packaging to send the products back to Peg Perego. Peg Perego and Amazon are contacting all known purchasers directly.,https://www.cpsc.gov/Recalls/2025/Peg-Perego-Recalls-Tatamia-3-in-1-Recliners-Swings-and-High-Chairs-Due-to-Risk-of-Suffocation-Violations-of-Multiple-Federal-Standards-Recall-Alert
25-345,CPSC,2025-06-18,"TADAKAZU Baby Loungers Recalled Due to Risk of Serious Injury or Death from Suffocation, Fall and Entrapment Hazards; Violations of Federal Standard for Infant Sleep Products; Sold on Amazon",Cribs & Sleep,"The recalled portable baby loungers violate the federal safety standards for Sleep Products because the sides are shorter than the minimum side height limit to secure the infant; the sleeping pad’s thickness exceeds the maximum limit, posing a suffocation hazard; and an infant could fall out of an e…",Consumers should immediately stop using the recalled baby loungers and contact TADAKAZU for a full refund.,https://www.cpsc.gov/Recalls/2025/TADAKAZU-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Fall-and-Entrapment-Hazards-Violations-of-Federal-Standard-for-Infant-Sleep-Products-Sold-on-Amazon
25C008000,NHTSA,2025-06-18,"Evenflo Company, Inc. Recalls Child Restraints: Missing Instruction Manual/FMVSS 213",Car Seats,"A child seat with an incorrect instruction manual may result in improper installation and an improperly restrained child, which can increase the risk of injury in a crash.","Evenflo will mail owners information on how to inspect and replace the instruction manual, free of charge. Owner notification letters were mailed July 15, 2025. Owners may contact Evenflo customer service at 1-800-233-5921.",https://www.nhtsa.gov/recalls?nhtsaId=25C008000
25-336,CPSC,2025-06-12,Bugaboo North America Recalls Giraffe High Chairs Due to Risk of Serious Injury or Death from Fall Hazard,Feeding & High Chairs,The highchairs pose a fall hazard and risk of serious injury or death to babies because the legs of the chair can detach from the frame if the screws connecting the legs are not properly tightened during assembly.,Consumers should immediately stop using the recalled highchairs and contact Bugaboo to receive a free repair kit including an Allen key and new screws to install into the product’s legs. Bugaboo is contacting all known purchasers directly.,https://www.cpsc.gov/Recalls/2025/Bugaboo-North-America-Recalls-Giraffe-High-Chairs-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-Hazard
H-0235-2025,FDA,2025-06-07,UNFI General Corporate Recalls 1. USA ORGC BOK CHOY 2. USA/MEX OG2 BABY BOKCHOY,Other Children's Products,May be contaminated with fluid from a reach truck,FDA Class II enforcement recall; status: terminated.,https://www.accessdata.fda.gov/scripts/ires/index.cfm?Event=97051
25-312,CPSC,2025-06-05,ZRWD Infant Swings Recalled Due to Risk of Serious Injury or Death from Suffocation Hazard; Multiple Federal Safety Violations; Sold Exclusively on Amazon.com by ZRWD,Cribs & Sleep,"The swings pose a deadly suffocation risk because they were marketed for infant sleep and they have an incline angle greater than 10 degrees, in violation of the CPSC’s Sleep Products Standard and Sleep for Babies Act.",Consumers should immediately stop using the recalled infant swings and contact ZRWD for a full refund. Consumers should send a photo of the swing cover cut in half and of the swing with “Recalled” written with permanent marker on its base to zrwdrecall@163.comand then dispose of the swing.,https://www.cpsc.gov/Recalls/2025/ZRWD-Infant-Swings-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Hazard-Multiple-Federal-Safety-Violations-Sold-Exclusively-on-Amazon-com-by-ZRWD
25-314,CPSC,2025-06-05,Hobby Toy Hammer Ball Sets Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violation of Federal Regulation for Toys with Small Balls; Sold Exclusively on Amazon.com by Shantou Haochengheng Technology,Toys & Games,The toy sets contain small balls that violate regulations for toys intended for children under three years of age because they are a choking hazard and can cause serious injury or death.,Consumers should stop using the recalled toys immediately and contact Shantou Haochengheng Technology for information on how to destroy the product and obtain a full refund. Shantou Haochengheng Technology and Amazon are also contacting all known purchasers directly.,https://www.cpsc.gov/Recalls/2025/Hobby-Toy-Hammer-Ball-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard-Violation-of-Federal-Regulation-for-Toys-with-Small-Balls-Sold-Exclusively-on-Amazon-com-by-Shantou-Haochengheng-Technology
25-315,CPSC,2025-06-05,ZHORANGE Portable Bassinets Recalled Due to Risk of Serious Injury or Death from Fall Hazard; Violation of Federal Standard for Infant Sleep Products; Sold on Amazon.com by DFD Trading,Cribs & Sleep,"The recalled portable bassinets violate the federal safety standard for Sleep Products because the sides are too low to contain the infant and the portable bassinets do not have a stand, posing a fall hazard. These violations create an unsafe sleeping environment for infants.",Consumers should immediately stop using the recalled portable bassinets and contact DFD Trading for a full refund.,https://www.cpsc.gov/Recalls/2025/ZHORANGE-Portable-Bassinets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-Hazard-Violation-of-Federal-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-com-by-DFD-Trading
25-316,CPSC,2025-06-05,Portable Hook-On Chairs Recalled Due to Risk of Serious Injury or Death from Fall Hazard; Violation of the Federal Standard for Portable Hook-On Chairs; Sold Exclusively on Amazon.com by Ravmix,Feeding & High Chairs,"The recalled portable hook-on chair poses a deadly fall hazard because the crotch restraint can be removed without the use of a tool and infants can fall through an opening, which is a violation of the federal standard for portable hook-on chairs.","Consumers should stop using the hook-on chair immediately and contact Ravmix for information on how to receive a refund. Consumers will be instructed on how to disassemble the product, cut the restraint straps and cloth seat, and email photos of the disassembled product and parts to Ravmix.",https://www.cpsc.gov/Recalls/2025/Portable-Hook-On-Chairs-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-Hazard-Violation-of-the-Federal-Standard-for-Portable-Hook-On-Chairs-Sold-Exclusively-on-Amazon-com-by-Ravmix
25-318,CPSC,2025-06-05,Funlio Convertible High Chairs Recalled Due to Risk of Serious Injury or Death from Fall and Entrapment Hazards; Violation of Federal Standards for High Chairs; Sold by Ecogoods,Feeding & High Chairs,"The recalled high chairs pose a deadly entrapment hazard because the opening between the seat and tray is large enough that a child can become entrapped in it. In addition, the child restraint system can fail, posing a fall hazard. These are violations of the federal standards for high chairs.","Consumers should stop using the recalled high chair immediately, disassemble it and contact Ecogoods for information on how to receive a full refund.",https://www.cpsc.gov/Recalls/2025/Funlio-Convertible-High-Chairs-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-and-Entrapment-Hazards-Violation-of-Federal-Standards-for-High-Chairs-Sold-by-Ecogoods
25-305,CPSC,2025-05-29,BASDEHEN Brand Kitchen Faucets Recalled Due to Dangerous Lead Exposure for Young Children; Sold on Amazon.com by Chenfeng Store,Other Children's Products,The recalled faucets were tested and found to contain lead that can leach into water at levels that can be particularly harmful to infants and young children.,Consumers should immediately stop using these faucets and contact Chenfeng Store about disposal and a refund. Consumers will need to provide a photograph of disposal to receive the refund.,https://www.cpsc.gov/Recalls/2025/BASDEHEN-Brand-Kitchen-Faucets-Recalled-Due-to-Dangerous-Lead-Exposure-for-Young-Children-Sold-on-Amazon-com-by-Chenfeng-Store
25-306,CPSC,2025-05-29,KICIMPRO Brand Kitchen Faucets Recalled Due to Dangerous Lead Exposure for Young Children; Sold on Amazon.com by Kicimpro,Other Children's Products,"The recalled faucets were tested and found to contain lead that can leach into water at levels that can be particularly harmful to infants and young children.Lead ingestion can cause harmful neurological effects on infants and young children, including attention-related behavioral problems, decrease…",Consumers should immediately stop using these faucets and contact Kicimpro about disposal and a refund. Consumers will need to provide a photograph of disposal and their order number to receive the refund.,https://www.cpsc.gov/Recalls/2025/KICIMPRO-Brand-Kitchen-Faucets-Recalled-Due-to-Dangerous-Lead-Exposure-for-Young-Children-Sold-on-Amazon-com-by-Kicimpro
25-307,CPSC,2025-05-29,VFAUOSIT Brand Kitchen Faucets Recalled Due to Dangerous Lead Exposure for Young Children; Sold on Amazon.com by Whisper08,Other Children's Products,The recalled faucets were tested and found to contain lead that can leach into water at levels that can be particularly harmful to infants and young children.,Consumers should immediately stop using these faucets and contact Whisper08 about disposal and a refund. Consumers will need to provide a photograph of disposal and their order number to receive the refund.,https://www.cpsc.gov/Recalls/2025/VFAUOSIT-Brand-Kitchen-Faucets-Recalled-Due-to-Dangerous-Lead-Exposure-for-Young-Children-Sold-on-Amazon-com-by-Whisper08
25-308,CPSC,2025-05-29,The Step2 Company Recalls My First Snowman Toys Due to Risk of Serious Injury or Death from Choking Hazard,Toys & Games,"The top hat on the recalled snowman can break into small pieces, posing a risk of serious injury or death to small children from choking.","Consumers should stop using the recalled snowman immediately, take off the toy snowman’s hat and keep it away from children. Contact The Step2 Company for instructions on how to dispose of the top hat and receive a free replacement. The Step2 Company is notifying all known purchasers directly.",https://www.cpsc.gov/Recalls/2025/The-Step2-Company-Recalls-My-First-Snowman-Toys-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard
25-291,CPSC,2025-05-22,Macy’s Recalls Holiday Lane Infant Footed Pajamas Due to Injury Hazard; Sold Exclusively by Macy’s,Other Children's Products,"The elastic on the pajamas’ ankles can be too tight and restrict blood circulation, posing an injury hazard.","Consumers should immediately stop using the recalled pajamas, take them away from children and contact Macy’s for instructions on how to receive a refund. Consumers should not return the recalled pajamas to the stores.",https://www.cpsc.gov/Recalls/2025/Macys-Recalls-Holiday-Lane-Infant-Footed-Pajamas-Due-to-Injury-Hazard-Sold-Exclusively-by-Macys
